ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-11-06,10.186977903610307,4.1213722874683,17.188125879322104,5.839910250854788,14.671229233266532,0.38884233862098827,0.38884233862098827,0.38884233862098827,0.38884233862098827,0.38884233862098827,0.38884233862098827,0.0,0.0,0.0,10.575820242231295
2024-11-07,10.186668754562866,4.448860433130943,16.947187233872285,5.818390095112886,14.68346608387385,0.4827737040679795,0.4827737040679795,0.4827737040679795,0.4827737040679795,0.4827737040679795,0.4827737040679795,0.0,0.0,0.0,10.669442458630845
2024-11-08,10.186359605515424,2.6631837345660005,15.472685310979402,5.790188830015672,14.71146211543822,-1.001729486239533,-1.001729486239533,-1.001729486239533,-1.001729486239533,-1.001729486239533,-1.001729486239533,0.0,0.0,0.0,9.18463011927589
2024-11-09,10.186050456467985,3.5484259120128,16.092000433334707,5.761987564918456,14.740345583092358,-0.48301496480632633,-0.48301496480632633,-0.48301496480632633,-0.48301496480632633,-0.48301496480632633,-0.48301496480632633,0.0,0.0,0.0,9.703035491661659
2024-11-10,10.185741307420543,4.636664609071783,17.285962299986405,5.735830414150609,14.767892179745887,0.6992095631456196,0.6992095631456196,0.6992095631456196,0.6992095631456196,0.6992095631456196,0.6992095631456196,0.0,0.0,0.0,10.884950870566161
2024-11-11,10.185432158373102,3.2764015331096714,16.486312537401545,5.716638620112475,14.79517256846043,-0.3076981590045863,-0.3076981590045863,-0.3076981590045863,-0.3076981590045863,-0.3076981590045863,-0.3076981590045863,0.0,0.0,0.0,9.877733999368516
2024-11-12,10.18512300932566,3.9430858400059465,16.638495819313054,5.695610618512961,14.806863137124507,0.22161700422110855,0.22161700422110855,0.22161700422110855,0.22161700422110855,0.22161700422110855,0.22161700422110855,0.0,0.0,0.0,10.406740013546768
2024-11-13,10.18481386027822,4.2118731470112225,16.578143246858566,5.677102020594046,14.823195084174868,0.38884233862056344,0.38884233862056344,0.38884233862056344,0.38884233862056344,0.38884233862056344,0.38884233862056344,0.0,0.0,0.0,10.573656198898783
2024-11-14,10.184504711230778,4.372770118859361,16.94249201266825,5.65859342267513,14.83461717354937,0.48277370406852566,0.48277370406852566,0.48277370406852566,0.48277370406852566,0.48277370406852566,0.48277370406852566,0.0,0.0,0.0,10.667278415299304
2024-11-15,10.184195562183337,2.4179503317046245,15.328654802639996,5.640084824756213,14.846239705556847,-1.0017294862393544,-1.0017294862393544,-1.0017294862393544,-1.0017294862393544,-1.0017294862393544,-1.0017294862393544,0.0,0.0,0.0,9.182466075943983
